track_id;artist_name;track_name;release_year;genre;sadness;danceability;topic;acousticness;energy
t436;james bay;hold back the river;2014;pop;0.1238981711989395;0.7075706704213148;romantic;0.0528102939862389;72.0
t437;g-eazy;let's get lost (feat. devon baldwin);2014;pop;0.3517164640040418;0.6599155204158995;sadness;0.1034127544304763;67.0
t438;florida georgia line;anything goes;2014;pop;0.0004111842276191;0.4335535578901766;obscene;0.0017259053472945;98.0
t439;hozier;cherry wine;2014;pop;0.001012145810573;0.3826491931116647;violence;0.9548192317462166;11.0
t440;saint motel;my type;2014;pop;0.001879699522254;0.578685151088487;violence;0.0643564903177613;90.0
t441;pitbull;time of our lives;2014;pop;0.000324886298501;0.7129860283764757;obscene;0.0924689683423377;80.0
t442;american authors;best day of my life;2014;pop;0.0007518797199745;0.6620816635979638;world/life;0.0631516698309938;90.0
t443;sam hunt;house party;2014;pop;0.0006049607166503;0.7422289613343442;obscene;0.1134529251535393;86.0
t444;j. cole;wet dreamz;2014;pop;0.0131273029407763;0.4790425647135276;obscene;0.0755010798203612;71.0
t445;ty dolla $ign;or nah (feat. the weeknd, wiz khalifa & dj mustard);2014;pop;0.1015066729852301;0.80504711361421;violence;0.2208827518903131;33.0
t446;alex & sierra;little do you know;2014;pop;0.3452677653032245;0.4747102783493989;sadness;0.7489957319234257;29.0
t447;hozier;take me to church;2014;pop;0.0007017543965767;0.5461930033575221;violence;0.6365458198251204;66.0
t448;sam smith;stay with me;2014;pop;0.3145517103445561;0.3858984078847612;sadness;0.5903610344990307;42.0
t449;iggy azalea;fancy;2014;pop;0.0005159958945306;0.920935773854652;obscene;0.090762139319417;72.0
t450;calvin harris;summer;2014;pop;0.169840187394373;0.578685151088487;music;0.0211837562085905;86.0
t451;clean bandit;rather be (feat. jess glynne);2014;pop;0.2732227181800564;0.798548684068017;world/life;0.1626497616965479;59.0
t452;beyoncé;drunk in love;2014;pop;0.0004422822000886;0.5711036499512618;obscene;0.0097279214135757;62.0
t453;rixton;me and my broken heart;2014;pop;0.4425131456810069;0.5223654283548144;sadness;0.0068463924160566;77.0
t454;hozier;work song;2014;pop;0.0005482456307635;0.5082854976713962;violence;0.7520077831403447;36.0
t455;hozier;someone new;2014;pop;0.3135598246878842;0.4129751976605653;sadness;0.4307223200023293;53.0
t456;5 seconds of summer;amnesia;2014;pop;0.3230039205918448;0.552691432903715;sadness;0.0284126791291959;50.0
t457;a great big world;say something;2014;pop;0.0961335365420607;0.3739846203834074;world/life;0.8604416269494247;15.0
t458;saint motel;cold cold man;2014;pop;0.0012531328887282;0.5970973681360339;night/time;0.0065451872943647;66.0
t459;bahamas;all the time;2014;pop;0.0021929824765545;0.7032383840571862;night/time;0.6506020588374086;46.0
t460;kid ink;main chick (feat. chris brown);2014;pop;0.000381388267948;0.772554965883245;obscene;0.0394568669245651;50.0
t461;aronchupa;i'm an albatraoz;2014;pop;0.0018796992647625;0.889526697714719;obscene;0.6034132564390126;82.0
t462;sam smith;money on my mind;2014;pop;0.0557036555383995;0.6783277374634463;obscene;0.2048184787334123;84.0
t463;tiësto;wasted;2014;pop;0.0009746588887982;0.6241741579118381;obscene;0.001494981420664;82.0
t464;wiz khalifa;ass drop;2014;pop;0.0005012531426827;0.8169609011155637;obscene;0.0136536281662933;58.0
t465;august alsina;kissin' on my tattoos;2014;pop;0.1133838590119139;0.5581067908588759;romantic;0.0065050266114725;63.0
t466;adam levine;lost stars;2014;pop;0.0019493180559256;0.4692949203942381;world/life;0.112448908081233;59.0
t467;g-eazy;remember you (feat. blackbear);2014;pop;0.0796255912440527;0.6415033033683527;obscene;0.3463848859286003;57.0
t468;meghan trainor;all about that bass;2014;pop;0.0005540166306306;0.811545543160403;obscene;0.0477902086247074;88.0
t469;childish gambino;retro (rough);2014;pop;0.0006265664580503;0.8667821943030435;obscene;0.2469871957702769;61.0
t470;isaiah rashad;heavenly father;2014;pop;0.1279856487192681;0.591682010180873;obscene;0.2128506153118627;68.0
t471;hozier;angel of small death and the codeine scene;2014;pop;0.0006578947771222;0.3274125419690242;violence;0.2018064275164935;64.0
t472;seven lions;strangers;2014;pop;0.001879699335454;0.5581067908588759;world/life;0.013452824751832;69.0
t473;trevor hall;green mountain state;2014;pop;0.0967540269330987;0.6837430954186072;violence;0.3524089883624381;37.0
t474;one direction;18;2014;pop;0.0007855460243158;0.6707462363262212;romantic;0.2208827518903131;58.0
t475;ty dolla $ign;paranoid (feat. b.o.b);2014;pop;0.0005211047610553;0.8624499079389149;obscene;0.0089146675850076;40.0
t476;colbie caillat;never gonna let you down;2014;pop;0.3532438579059572;0.6360879454131919;sadness;0.0744970627480549;74.0
t477;ariana grande;just a little bit of your heart;2014;pop;0.3468963409188837;0.4086429112964367;sadness;0.6947788100188858;32.0
t478;wiz khalifa;we dem boyz;2014;pop;0.0009746589205541;0.7097368136033794;obscene;0.006916673611118;86.0
t479;vance joy;fire and the flood;2014;pop;0.0635777691284976;0.578685151088487;violence;0.02429620913274;83.0
t480;bush;machinehead;2014;pop;0.0011441648001987;0.0880537203509152;violence;2.479922168596555e-05;92.0
t481;calvin harris;outside;2014;pop;0.1023906258676007;0.6328387306400952;violence;0.213854632384169;82.0
t482;calvin harris;blame;2014;pop;0.5025325635107012;0.3804830499296003;sadness;0.0290150893725796;86.0
t483;nicki minaj;pills n potions;2014;pop;0.1119984547768513;0.3566554749268927;obscene;0.0081516146100548;60.0
t484;august alsina;no love;2014;pop;0.0003759398688576;0.5754359363153905;obscene;0.0044969924668599;63.0
t485;mila j;my main;2014;pop;0.0212731726071606;0.6674970215531246;obscene;0.0183725084061329;52.0
t486;jaymes young;habits of my heart;2014;pop;0.6030670556759152;0.3577385465179248;sadness;0.6676703490666156;50.0
t487;spoon;inside out;2014;pop;0.0052631591354725;0.6230910863208059;night/time;0.4287142858577168;62.0
t488;halsey;hurricane;2015;pop;0.4012889077561771;0.5678544351781653;sadness;0.0082620564880085;83.0
t489;meek mill;lord knows (feat. tory lanez);2015;pop;0.0021929825284816;0.4032275533412759;violence;0.0168664827976734;70.0
t490;action bronson;baby blue (feat. chance the rapper);2015;pop;0.0739394397970708;0.8299577602079498;obscene;0.2479912128425832;49.0
t491;langhorne slim;changes;2015;pop;0.0013495277096811;0.6566663056428029;world/life;0.8945782074078388;37.0
t492;drake;diamonds dancing;2015;pop;0.0004422821875208;0.4389689158453375;obscene;0.1255011300212148;36.0
t493;fetty wap;rgf island;2015;pop;0.0010526315843103;0.7411458897433121;obscene;0.0011636557868029;76.0
t494;trey songz;touchin, lovin (feat. nicki minaj);2015;pop;0.0004278990321695;0.8137116863424673;obscene;0.0406616874113327;58.0
t495;bryson tiller;let em' know;2015;pop;0.0115629622189112;0.4638795624390772;obscene;0.0340351747341111;41.0
t496;breaking benjamin;failure;2015;pop;0.3109853445646148;0.4335535578901766;world/life;2.9016093389651997e-05;89.0
t497;o.t. genasis;cut it (feat. young dolph);2015;pop;0.0006578947535762;0.8808621249864617;obscene;0.1355413007442778;67.0
t498;misterwives;our own house;2015;pop;0.4900087780310282;0.5667713635871331;sadness;0.002288154907786;76.0
t499;breaking benjamin;ashes of eden;2015;pop;0.3142093833318962;0.1941947362720676;sadness;0.0563243537393109;53.0
t500;g-eazy;order more;2015;pop;0.000469924823041;0.902523556807105;obscene;0.1084328397920078;44.0
t501;hippo campus;south;2015;pop;0.1329348815376738;0.5093685692624284;violence;0.1746979665642234;55.0
t502;the neighbourhood;r.i.p. 2 my youth;2015;pop;0.0007112375885103;0.3154987544676703;violence;0.0021676728591092;69.0
t503;one direction;if i could fly;2015;pop;0.5594309428904324;0.5451099317664898;sadness;0.784136329454146;25.0
t504;kodak black;institution;2015;pop;0.0455341889355292;0.6609985920069318;obscene;0.4939753955576262;46.0
t505;halsey;hold me down;2015;pop;0.00052631582041;0.6664139499620926;violence;0.2801197591563846;74.0
t506;adele;hello;2015;pop;0.3697569523124728;0.4541319181197878;sadness;0.3373487322778437;45.0
t507;kid ink;be real (feat. dej loaf);2015;pop;0.0006049607166045;0.7584750351998268;obscene;0.0704809944588297;60.0
t508;g-eazy;random;2015;pop;0.0004460303523507;0.5905989385898408;obscene;0.0036134574432303;78.0
t509;belly;might not;2015;pop;0.0004177109680926;0.7909671829307918;obscene;0.2841358274456099;56.0
t510;three days grace;i am machine;2015;pop;0.4914883399951659;0.3685692624282465;sadness;1.194780316044494e-05;97.0
t511;rainbow kitten surprise;lady lie;2015;pop;0.306652148450702;0.4378858442543053;sadness;0.3895576200377711;30.0
t512;cage the elephant;cold cold cold;2015;pop;0.069067039362422;0.527780786309975;violence;0.0178704998699797;79.0
t513;drake;10 bands;2015;pop;0.0004576659262017;0.837539261345175;obscene;0.2309229226133761;76.0
t514;galantis;peanut butter jelly;2015;pop;0.0011695906577959;0.6999891692840897;obscene;0.0010431737381262;95.0
t515;halsey;ghost;2015;pop;0.0008354219404028;0.5505252897216506;violence;0.0531114991079308;61.0
t516;oh wonder;all we do;2015;pop;0.4977552738987155;0.572186721542294;sadness;0.9819276926984868;24.0
t517;kygo;stay;2015;pop;0.8561545242405368;0.6350048738221598;sadness;0.0445773539933273;74.0
t518;travis scott;pray 4 love (feat. the weeknd);2015;pop;0.3818607486306677;0.6144265135925485;sadness;0.2008024104441872;58.0
t519;major lazer;powerful;2015;pop;0.0754454823142291;0.3685692624282465;romantic;0.1335332665996652;79.0
t520;drake;6 god;2015;pop;0.000487329445246;0.8613668363478827;obscene;0.0239950040110482;64.0
t521;little mix;love me or leave me;2015;pop;0.4564177542226694;0.4562980613018521;sadness;0.6024092393667062;37.0
t522;melanie martinez;teddy bear;2015;pop;0.0505678460940863;0.6328387306400952;violence;0.2429711274810516;66.0
t523;one direction;drag me down;2015;pop;0.0502890857656721;0.7162352431495722;violence;0.1000994980918655;71.0
t524;yo gotti;fuck you (feat. meek mill);2015;pop;0.0003987240923706;0.7184013863316365;obscene;0.0003333336680056;72.0
t525;san holo;we rise;2015;pop;0.32209348603177;0.7422289613343442;sadness;0.1977903592272683;49.0
t526;deorro;five more hours;2015;pop;0.1100769031986739;0.6902415249648003;obscene;0.028914687665349;88.0
t527;børns;past lives;2015;pop;0.0774534698757014;0.7378966749702156;world/life;0.0666657295840658;69.0
t528;carly rae jepsen;run away with me;2015;pop;0.3185403664678058;0.5440268601754575;sadness;0.012649611093987;72.0
t529;travis scott;apple pie;2015;pop;0.0474507321791447;0.6425863749593849;obscene;0.0336335679051886;50.0
t530;drake;right hand;2015;pop;0.000666222550326;0.909021986353298;obscene;0.0981918656544836;29.0
t531;ben rector;30,000 feet;2015;pop;0.1042494897249918;0.5342792158561682;violence;0.6967868441634983;45.0
t532;wiz khalifa;go hard or go home;2015;pop;0.1175808436874551;0.6382540885952561;obscene;0.0029407660047851;74.0
t533;mac miller;brand name;2015;pop;0.0004873294499649;0.3501570453806997;obscene;0.0567259605682335;71.0
t534;wiz khalifa;king of everything;2015;pop;0.0004210526397793;0.7541427488356981;obscene;0.0295170979087328;76.0
t535;tyga;ice cream man;2015;pop;0.0005980861418257;0.9101050579443304;obscene;0.1676698470580793;67.0
t536;troye sivan;bite;2015;pop;0.0007627765496252;0.5732697931333262;violence;0.1927702738657368;40.0
t537;diplo;be right there;2015;pop;0.6989477688130382;0.6859092386006715;sadness;0.002599400200201;80.0
t538;the weeknd;as you are;2015;pop;0.3035035936249491;0.3349940431062493;sadness;0.1315252324550526;33.0
t539;allie x;bitch;2015;pop;0.1719185076077526;0.5895158669988086;obscene;0.0057720941486889;64.0
t540;roy woods;get you good;2015;pop;0.0003732736188253;0.6804938806455106;obscene;0.0307219183955003;50.0
t541;adam lambert;ghost town;2015;pop;0.379154548833037;0.6945738113289288;violence;0.1867461714318991;74.0
t542;chris brown;liquor;2015;pop;0.0005211047550207;0.676161594281382;obscene;0.0212841579158212;34.0
t543;drake;preach;2015;pop;0.0006049607030204;0.5429437885844254;obscene;0.2088345470226376;50.0
t544;skizzy mars;do you there (feat. marc e. bassy);2015;pop;0.0496335868129418;0.4996209249431388;obscene;0.0191757220639779;84.0
t545;logic;i am the greatest;2015;pop;0.0007974482689808;0.8007148272500813;obscene;0.0421677130197921;82.0
t546;rainbow kitten surprise;goodnight chicago;2015;pop;0.2099458079792808;0.7184013863316365;violence;0.8433733367202176;36.0
t547;logic;like woah;2015;pop;0.0004210526819339;0.7097368136033794;obscene;0.0351395935136481;91.0
t548;russ;down for you;2015;pop;0.0006747639369689;0.7194844579226687;obscene;0.4056218931946718;39.0
t549;ryan stevenson;eye of the storm (feat. gabe real);2015;pop;0.3859852823783838;0.2635113180981263;sadness;0.196786342154962;73.0
t550;the weeknd;real life;2015;pop;0.0552316629560125;0.5624390772230045;world/life;0.4397584736530859;65.0
t551;kelly clarkson;piece by piece;2015;pop;0.6282222611049955;0.572186721542294;sadness;0.0009558242528355;81.0
t552;rich homie quan;flex (ooh, ooh, ooh);2015;pop;0.0004314064047989;0.7216506011047331;obscene;0.038151644730567;62.0
t553;logic;lord willin';2015;pop;0.0003786444709806;0.6350048738221598;obscene;0.1234930958766023;85.0
t554;twice;ooh-ahh하게 like ooh-ahh;2015;pop;0.0007518797266392;0.7129860283764757;obscene;0.2419671104087454;88.0
t555;george ezra;blame it on me;2015;pop;0.2812650221104369;0.5169500703996535;night/time;0.4718870199668875;76.0
t556;marc e. bassy;drunk & i'm drunk;2015;pop;0.0003813882616416;0.7812195386115022;world/life;0.1465854885396471;55.0
t557;kodak black;like dat;2015;pop;0.0004537205466557;0.8527022636196254;obscene;0.0292158927870409;48.0
t558;shawn mendes;act like you love me;2015;pop;0.1687221885651098;0.4032275533412759;night/time;0.6937747929465793;40.0
t559;g-eazy;you got me;2015;pop;0.0003228931425585;0.7400628181522799;obscene;0.0130512179229095;64.0
t560;daniel caesar;death & taxes;2015;pop;0.1322153367164495;0.4183905556157262;world/life;0.8062247050448846;33.0
t561;drake;scholarships;2015;pop;0.0004828585564673;0.5353622874472004;obscene;0.096987045167716;42.0
t562;disclosure;omen;2015;pop;0.6294635096717953;0.5992635113180982;sadness;0.1114448910089267;78.0
t563;yelawolf;till it's gone;2015;pop;0.0563630005626116;0.4996209249431388;obscene;0.4678709516776623;71.0
t564;the weeknd;angel;2015;pop;0.0004278990255698;0.611177298819452;feelings;0.1054207885750889;58.0
t565;russ;too many;2015;pop;0.0005659309818679;0.7378966749702156;obscene;0.6084333418005441;51.0
t566;russ;willy wonka (feat. paulina & jafé);2015;pop;0.0309484200633721;0.798548684068017;obscene;0.5582324881852292;50.0
t567;mac miller;rush hour;2015;pop;0.0005012531556395;0.58518358063468;obscene;0.2630514689271777;47.0
t568;tiësto;split (only u);2015;pop;0.001385041573974;0.6198418715477094;music;0.0481918154536299;93.0
t569;justin bieber;no pressure;2015;pop;0.0300911739757447;0.6360879454131919;night/time;0.1154609592981519;61.0
t570;x ambassadors;american oxygen;2015;pop;0.0005980861444664;0.3501570453806997;violence;0.1516055739011786;48.0
t571;drake;6 man;2015;pop;0.016410930125356;0.7974656124769848;obscene;0.2279108713964572;53.0
t572;somo;make up sex;2015;pop;0.0433218953837151;0.6945738113289288;obscene;0.1606417275519353;59.0
t573;g-eazy;forbes;2015;pop;0.0007627765184013;0.7422289613343442;obscene;0.0223885766953581;78.0
t574;bryson tiller;rambo;2015;pop;0.0004657662283097;0.6209249431387416;obscene;0.3102402713255736;56.0
t575;fifth harmony;worth it;2015;pop;0.0005913660807299;0.8906097693057512;obscene;0.0632520715382244;77.0
t576;alessia cara;here;2015;pop;0.0008488964934864;0.3404094010614102;obscene;0.078814336158972;82.0
t577;troye sivan;youth;2015;pop;0.2736570759872754;0.6133434420015164;violence;0.0627500630020713;74.0
t578;lil dicky;$ave dat money (feat. fetty wap & rich homie quan);2015;pop;0.0043859649363542;0.8624499079389149;obscene;0.1144569422258456;70.0
t579;galantis;runaway (u & i);2015;pop;0.4669794272485021;0.481208707895592;sadness;0.0071375573670254;81.0
t580;twenty one pilots;heavydirtysoul;2015;pop;0.0006497725923763;0.5970973681360339;world/life;0.0039849437599836;87.0
t581;twenty one pilots;lane boy;2015;pop;0.0004537205270331;0.6003465829091303;world/life;0.0575291742260785;81.0
t582;halsey;control;2015;pop;0.0751519383202321;0.527780786309975;violence;0.4006018078331403;68.0
t583;twenty one pilots;the judge;2015;pop;0.0006341154391606;0.391313765839922;violence;0.1777100177811423;80.0
t584;kehlani;the way (feat. chance the rapper);2015;pop;0.0477387623478706;0.7411458897433121;obscene;0.3905616371100774;54.0
t585;rae sremmurd;no type;2015;pop;0.0004576659088155;0.8949420556698798;obscene;0.0130512179229095;48.0
t586;drake;legend;2015;pop;0.0005980861380864;0.7075706704213148;obscene;0.0240954057182788;56.0
t587;melanie martinez;pity party;2015;pop;0.0349927100232687;0.7086537420123471;obscene;0.0582319861766929;73.0
t588;fall out boy;uma thurman;2015;pop;0.0170924657913746;0.6079280840463556;violence;0.1194770275873771;96.0
t589;drake;energy;2015;pop;0.0166937033226607;0.7378966749702156;obscene;0.3303206127716995;57.0
t590;beach house;space song;2015;pop;0.7306999045734209;0.4844579226686885;sadness;0.2188747177457005;79.0
t591;sia;elastic heart;2015;pop;0.3839610875570812;0.3891476226578577;sadness;0.0117459957289113;79.0
t592;shawn mendes;never be alone;2015;pop;0.5048467515451365;0.3404094010614102;sadness;0.5160637711483647;47.0
t593;rae sremmurd;this could be us;2015;pop;0.0003373819622077;0.7108198851944114;obscene;0.2761036908671595;69.0
t594;kodak black;no flockin;2015;pop;0.0007739938336964;0.9545109931766492;obscene;0.0675693449491415;60.0
t595;demi lovato;stone cold;2015;pop;0.0748183825957895;0.3793999783385682;violence;0.476907105328419;47.0
t596;mike stud;these days;2015;pop;0.0003248863056222;0.8158778295245316;obscene;0.5351400955221842;36.0
t597;fall out boy;centuries;2015;pop;0.0407740415237632;0.3501570453806997;world/life;0.0040150642721528;87.0
t598;travis scott;antidote;2015;pop;0.0005211047623544;0.7054045272392505;night/time;0.0076998069275169;53.0
t599;shawn mendes;stitches;2015;pop;0.0905612698178012;0.7411458897433121;violence;0.0152600554819834;75.0
t600;x ambassadors;unsteady;2015;pop;0.0008920606891117;0.3544893317448284;romantic;0.1787140348534486;67.0
t601;the weeknd;the hills;2015;pop;0.0717087707881593;0.5613560056319723;obscene;0.0673685415346802;57.0
t602;twenty one pilots;ride;2015;pop;0.0006341154327737;0.6317556590490632;obscene;0.0083825385366852;71.0
t603;bryson tiller;don't;2015;pop;0.0005599104398758;0.7617242499729233;obscene;0.2228907860349257;36.0
t604;willow;wait a minute!;2015;pop;0.3617633536956176;0.7530596772446659;sadness;0.0295170979087328;71.0
t605;demi lovato;confident;2015;pop;0.0007855459870674;0.5895158669988086;night/time;0.0018263070545251;76.0
t606;maroon 5;maps;2015;pop;0.0005980862001496;0.7368136033791834;violence;0.0205813459652067;71.0
t607;twenty one pilots;tear in my heart;2015;pop;0.5051763071260192;0.6425863749593849;sadness;0.0189749186495167;63.0
t608;major lazer;lean on;2015;pop;0.0005783690235455;0.7162352431495722;romantic;0.0034728950531074;81.0
t609;george ezra;budapest;2015;pop;0.2629102472797177;0.7097368136033794;world/life;0.0849388403000404;46.0
t610;rihanna;bitch better have my money;2015;pop;0.0004278990248832;0.7758041806563415;obscene;0.0540151144730065;74.0
t611;sheppard;geronimo;2015;pop;0.6824185384530378;0.7043214556482185;sadness;0.4789151394730316;76.0
t612;troye sivan;fools;2015;pop;0.6991359711555037;0.2494313874147081;sadness;0.1927702738657368;68.0
t613;lany;ilysb;2015;pop;0.4152980835019008;0.6490848045055778;sadness;0.5481923174621662;39.0
t614;melanie martinez;cry baby;2015;pop;0.3783822122088408;0.676161594281382;sadness;0.2580313835656461;69.0
t615;justin bieber;purpose;2015;pop;0.0729598508009288;0.4573811328928843;world/life;0.9026103439862893;29.0
t616;børns;10,000 emerald pools;2015;pop;0.3282343471722137;0.5483591465395863;sadness;0.0069668744647334;58.0
t617;duke dumont;ocean drive;2015;pop;0.0004873294717819;0.676161594281382;romantic;0.0063945847335188;72.0
t618;nelly;the fix;2015;pop;0.1241998269980195;0.8126286147514352;obscene;0.0486938239897831;48.0
t619;wale;the need to know (feat. sza);2015;pop;0.0830047080029973;0.5147839272175891;obscene;0.4889553101960946;41.0
t620;hayden james;something about you;2015;pop;0.1323994634329913;0.701072240875122;night/time;0.0216857647447437;67.0
t621;fifth harmony;bo$$;2015;pop;0.0007112375665855;0.8137116863424673;obscene;0.0062339420019498;87.0
t622;ajr;let the games begin;2015;pop;0.0012239902701273;0.6523340192786744;obscene;0.1275091641658274;70.0
t623;oh wonder;drive;2015;pop;0.1593639619363727;0.6458355897324813;romantic;0.7580318855741824;45.0
t624;miia;dynasty;2015;pop;0.4383821851154668;0.4671287772121737;sadness;0.2570273664933398;59.0
t625;dove cameron;rotten to the core;2015;pop;0.1713062161708981;0.6837430954186072;violence;0.0508022598416263;81.0
t626;machine gun kelly;bad mother f*cker;2015;pop;0.0035087719526462;0.6155095851835807;world/life;0.0166656793832122;87.0
t627;machine gun kelly;till i die;2015;pop;0.0004576659213102;0.8689483374851079;obscene;0.0312239269316535;62.0
t628;alessia cara;river of tears;2015;pop;0.3901407746834744;0.3534062601537961;sadness;0.9317268390831718;37.0
t629;melanie martinez;soap;2015;pop;0.0602706480901392;0.5776020794974548;violence;0.2550193323487272;69.0
t630;a$ap rocky;lord pretty flacko jodye 2 (lpfj2);2015;pop;0.000674763858369;0.4627964908480451;obscene;0.0122480042650645;72.0
t631;one direction;history;2015;pop;0.0430000111401151;0.6425863749593849;world/life;0.0353403969281093;70.0
t632;one direction;olivia;2015;pop;0.095530688990052;0.6263403010939024;world/life;0.0439749437499435;68.0
t633;selena gomez;same old love;2015;pop;0.2530403441892978;0.6609985920069318;violence;0.0223885766953581;59.0
t634;drake;back to back;2015;pop;0.0004460303545436;0.6209249431387416;obscene;0.0090150692922382;47.0
t635;sara bareilles;she used to be mine;2015;pop;0.2617716434024793;0.3631539044730857;world/life;0.382529500531627;30.0
t636;g-eazy;calm down;2015;pop;0.0419890933492051;0.5147839272175891;obscene;0.0001746989705812;62.0
t637;halsey;castle;2015;pop;0.0630113115960011;0.611177298819452;violence;0.2510032640595021;57.0
t638;drake;know yourself;2015;pop;0.0005425936175198;0.7292321022419582;obscene;0.1907622397211242;41.0
t639;quinn xcii;ffyl;2015;pop;0.32963814446582;0.71515217155854;sadness;0.2269068543241509;76.0
t640;future;where ya at;2015;pop;0.0228820743667579;0.8137116863424673;obscene;0.0936737888291052;45.0
t641;melanie martinez;cake;2015;pop;0.4785344044002386;0.494205566987978;sadness;0.382529500531627;66.0
t642;kelly clarkson;heartbeat song;2015;pop;0.0004111842289821;0.4638795624390772;night/time;0.0137540298735239;80.0
t643;louis the child;it's strange (feat. k.flay);2015;pop;0.0011961724949283;0.8397054045272394;violence;0.3724893298085641;49.0
t644;selena gomez;kill em with kindness;2015;pop;0.000797448189997;0.7530596772446659;violence;0.0079809317077627;88.0
t645;twenty one pilots;doubt;2015;pop;0.0011441648395114;0.7119029567854437;world/life;0.1214850617319897;65.0
t646;the weeknd;false alarm;2016;pop;0.0009930487091644;0.494205566987978;romantic;0.0325291491256517;68.0
t647;iron & wine;time after time;2016;pop;0.4567044056886618;0.6133434420015164;sadness;0.8172688928402541;25.0
t648;yg;why you always hatin?;2016;pop;0.0004657662467431;0.9360987761291022;obscene;0.0393564652173345;34.0
t649;granger smith;backroad song;2016;pop;0.000591366063748;0.4617134192570129;music;0.0353403969281093;83.0
t650;bts;silver spoon;2016;pop;0.0705851263697758;0.6360879454131919;violence;0.0012841378354797;88.0
t651;lizzo;coconut oil;2016;pop;0.0004784689051221;0.4324704862991444;obscene;0.1365453178165841;73.0
t652;kanye west;pt. 2;2016;pop;0.0007518797608114;0.6588324488248675;obscene;0.5793168467036615;72.0
t653;madeintyo;uber everywhere;2016;pop;0.000939849666286;0.7768872522473736;obscene;0.054416721301929;46.0
t654;fruit bats;humbug mountain song;2016;pop;0.0020242915826409;0.5754359363153905;world/life;0.0356416020498012;93.0
t655;a day to remember;paranoia;2016;pop;0.0307954897470013;0.3761507635654716;violence;4.738960581285726e-05;99.0
t656;post malone;broken whiskey glass;2016;pop;0.0007974482031511;0.4877071374417849;obscene;0.2901599298794476;67.0
t657;the weeknd;ordinary life;2016;pop;0.0005913660979577;0.5223654283548144;world/life;0.0277098671785815;59.0
t658;jon bellion;hand of god;2016;pop;0.1674795264268256;0.5765190079064226;world/life;0.3052201859640421;55.0
t659;birdtalker;heavy;2016;pop;0.3153576507444998;0.598180439727066;sadness;0.2871478786625288;55.0
t660;ariana grande;thinking bout you;2016;pop;0.0945204013017361;0.4822917794866241;obscene;0.0149588503602915;70.0
t661;isaiah rashad;4r da squaw;2016;pop;0.0004537205229125;0.6555832340517709;obscene;0.5341360784498781;52.0
t662;vic mensa;liquor locker;2016;pop;0.0005720824452696;0.5808512942705513;obscene;0.0581315844694623;44.0
t663;travis scott;lose;2016;pop;0.0718610141047891;0.8342900465720786;obscene;0.308232237180961;56.0
t664;blink-182;bored to death;2016;pop;0.1303800220117285;0.4768764215314632;world/life;0.0057720941486889;97.0
t665;post malone;feel;2016;pop;0.0004460303456926;0.4714610635763026;obscene;0.2148586494564753;51.0
t666;kanye west;real friends;2016;pop;0.0127190458825769;0.4151413408426297;obscene;0.2690755713610154;75.0
t667;ookay;thief;2016;pop;0.1382474162523027;0.5537745044947471;violence;0.0055311300513353;81.0
t668;kanye west;fade;2016;pop;0.4122936842370444;0.7519766056536337;sadness;0.1004007032135574;77.0
t669;bruno mars;perm;2016;pop;0.0005783690248505;0.857034549983754;obscene;0.014557243531369;87.0
t670;kevin gates;hard for;2016;pop;0.1315028529151325;0.7086537420123471;obscene;0.0402600805824102;49.0
t671;brent faiyaz;poison;2016;pop;0.0004314064009761;0.6794108090544786;obscene;0.7138551343927053;39.0
t672;post malone;yours truly, austin post;2016;pop;0.0004385965054858;0.6360879454131919;obscene;0.4849392419068694;62.0
t673;travis scott;sweet sweet;2016;pop;0.0216848388001705;0.7270659590598939;obscene;0.0862440624940386;58.0
t674;bryce vine;glamorama;2016;pop;0.0891483348768911;0.67507852269035;obscene;0.2550193323487272;61.0
t675;kodak black;skrt;2016;pop;0.0007209805450188;0.909021986353298;obscene;0.5873489832821118;35.0
t676;wrabel;11 blocks;2016;pop;0.0011961723283752;0.5321130726741038;obscene;0.0216857647447437;71.0
t677;galantis;no money;2016;pop;0.1859377307947808;0.6599155204158995;night/time;0.0283122774219652;92.0
t678;glass animals;season 2 episode 3;2016;pop;0.1458472812126498;0.7368136033791834;obscene;0.5451802662452473;29.0
t679;panic! at the disco;golden days;2016;pop;0.0016977929819447;0.5353622874472004;world/life;0.0033022121508154;71.0
t680;young the giant;silvertongue;2016;pop;0.0007627765385947;0.6620816635979638;violence;0.009788162437914;79.0
t681;jon bellion;morning in america;2016;pop;0.0013850416102316;0.7335643886060871;obscene;0.1375493348888904;68.0
t682;panic! at the disco;impossible year;2016;pop;0.0035087720605823;0.1216289396729123;world/life;0.4759030882561127;34.0
t683;lost kings;phone down;2016;pop;0.0487190137173922;0.5797682226795191;obscene;0.0068664727575027;68.0
t684;drake;hype;2016;pop;0.0005847953526734;0.7877179681576953;obscene;0.0244970125472013;61.0
t685;ella mai;10,000 hours;2016;pop;0.0477150526954113;0.5808512942705513;night/time;0.2038144616611061;41.0
t686;glass animals;pork soda;2016;pop;0.0013157895623965;0.689158453373768;violence;0.1214850617319897;66.0
t687;future;wicked;2016;pop;0.0008920606878928;0.7108198851944114;obscene;0.0019166685910327;68.0
t688;twenty88;push it;2016;pop;0.0005720824168286;0.6014296545001625;violence;0.0322279440039598;53.0
t689;logic;flexicution;2016;pop;0.0003395585822561;0.7693057511101484;obscene;0.0583323878839235;70.0
